"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL1444119";"";"None";"456.93";"0";"4.11";"SID24836866";"O=C(O)/C(=C\c1ccc(Cl)c([N+](=O)[O-])c1)c1ccc(S(=O)(=O)N2CCCCC2)s1";"IC50";"";"81430.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1794550";"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1400127";"";"None";"466.49";"1";"5.79";"SID49668883";"C=CCOc1ccc(C(c2c(C(=O)O)[nH]c3ccccc23)c2c(C(=O)O)[nH]c3ccccc23)cc1";"IC50";"";"22040.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1794550";"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1538460";"";"None";"192.17";"0";"1.22";"SID26669308";"O=C(O)/C=C/C(=O)c1ccc(O)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1794550";"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1325591";"";"None";"386.79";"0";"3.60";"SID24834972";"COc1cc(/C=C(\C#N)C(=O)Nc2ccccc2C(=O)O)cc(Cl)c1OC";"IC50";"";"60560.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1794550";"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1389073";"";"None";"376.78";"0";"4.19";"SID24802318";"O=C1S/C(=C\c2ccc(O)c([N+](=O)[O-])c2)C(=O)N1c1ccccc1Cl";"IC50";"";"40610.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1794550";"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL3145089";"";"None";"496.57";"0";"4.46";"SID17507063";"COc1ccc(C(c2c(C)[nH]n(-c3ccccc3)c2=O)c2c(C)[nH]n(-c3ccccc3)c2=O)cc1OC";"IC50";"";"35920.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1794550";"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1409780";"";"None";"438.53";"0";"4.17";"SID49816240";"O=C(CCN1C(=O)/C(=C\C=C\c2ccccc2)SC1=S)Nc1ccccc1C(=O)O";"IC50";"";"64260.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1794550";"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL3145001";"";"None";"480.52";"0";"4.14";"SID22412301";"Cc1[nH]n(-c2ccccc2)c(=O)c1C(c1ccc(C(=O)O)cc1)c1c(C)[nH]n(-c2ccccc2)c1=O";"IC50";"";"20950.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1794550";"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1542987";"";"None";"445.99";"0";"2.15";"SID17503854";"O=S(=O)([O-])CCC[n+]1c(SCCCS(=O)(=O)O)sc2ccc(Cl)cc21";"IC50";"'>'";"100000.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1794550";"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1497153";"";"None";"505.87";"2";"5.49";"SID47197673";"O=C(O)c1[nH]c2ccccc2c1C(c1cc(Cl)cc([N+](=O)[O-])c1O)c1c(C(=O)O)[nH]c2ccccc12";"IC50";"";"9770.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1794550";"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1374603";"";"None";"476.55";"1";"5.02";"SID49716373";"COc1ccc(NS(=O)(=O)c2ccc3c(c2)[C@H]2C=CC[C@H]2[C@@H](c2ccc(C(=O)O)cc2)N3)cc1";"IC50";"";"44320.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1794550";"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1497243";"";"None";"478.89";"1";"5.28";"SID49729349";"CCOC(=O)c1cc(-c2ccc(/C=C3/C(=O)N(c4ccc(C(=O)O)cc4)N=C3C)o2)ccc1Cl";"IC50";"";"21220.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1794550";"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1418928";"";"None";"413.50";"0";"4.51";"SID17386022";"CCOC(=O)c1c(-c2cccc(C)c2)csc1NC(=O)C1CC=CCC1C(=O)O";"IC50";"";"61040.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1794550";"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1698646";"";"None";"494.44";"1";"6.01";"SID85301921";"Cc1ccc(S(=O)(=O)N2[C@@H](c3ccc(Cl)c(Cl)c3)C(C(=O)O)=C[C@H]2CC2CCCC2)cc1";"IC50";"";"43430.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1794550";"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL3196320";"";"None";"236.70";"0";"3.25";"SID24831467";"O=C1CCC/C(=N/Nc2ccc(Cl)cc2)C1";"IC50";"";"93270.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1794550";"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1599312";"";"None";"361.33";"0";"0.34";"SID50086468";"NS(=O)(=O)c1ccc(-c2ccc(C=C3C(=O)NC(=O)NC3=O)o2)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1794550";"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1299634";"";"None";"381.48";"0";"4.74";"SID26726271";"CC(/C=C1\SC(=S)N(c2ccc(C(=O)O)cc2)C1=O)=C\c1ccccc1";"IC50";"";"33740.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1794550";"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1438182";"";"None";"223.23";"0";"1.27";"SID24797994";"O=C(O)CCCNC(=O)/C=C/c1ccco1";"IC50";"'>'";"100000.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1794550";"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1425797";"";"None";"450.49";"1";"5.24";"SID49820432";"CCCCCOc1ccc(C2C(C(=O)c3ccc(C)o3)=C(O)C(=O)N2c2cc(C)on2)cc1";"IC50";"";"31560.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1794550";"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1566197";"";"None";"331.35";"0";"2.22";"SID17432782";"Cc1ccc(S(=O)(=O)ON2C(=O)c3ccccc3C2=O)c(C)c1";"IC50";"";"96250.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1794550";"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL4635939";"";"None";"495.67";"0";"4.16";"5";"CCCCCC(=O)N[C@H](C(=O)NCCCCCCNC(=N)N)c1ccc(OCc2ccccc2)cc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4621577";"Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay";"B";"BAO_0000219";"cell-based format";"dengue virus type 2";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL4619777";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";""
"CHEMBL4640682";"";"None";"469.59";"1";"5.19";"9";"CCCCCC(=O)N[C@H](C(=O)NCc1ccc(C#N)cc1)c1ccc(OCc2ccccc2)cc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4621577";"Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay";"B";"BAO_0000219";"cell-based format";"dengue virus type 2";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL4619777";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";""
"CHEMBL4632524";"";"None";"629.68";"2";"5.02";"37";"CCCCCCC(=O)N[C@H](C(=O)NCc1ccc(NC(=N)N)cc1)c1ccc(OCc2ccccc2)cc1.O=C(O)C(F)(F)F";"IC50";"'='";"6800.0";"nM";"5.17";"";"";"UO_0000065";"10.02";"0.19";"0.15";"4.00";"0";"CHEMBL4621577";"Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay";"B";"BAO_0000219";"cell-based format";"dengue virus type 2";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL4619777";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";""
"CHEMBL4649657";"";"None";"671.76";"2";"6.19";"39";"CCCCCCCCCC(=O)N[C@H](C(=O)NCc1ccc(NC(=N)N)cc1)c1ccc(OCc2ccccc2)cc1.O=C(O)C(F)(F)F";"IC50";"'='";"2300.0";"nM";"5.64";"";"";"UO_0000065";"10.11";"0.19";"-0.55";"4.36";"0";"CHEMBL4621577";"Inhibition of Dengue virus serotype 2 NS2B-NS3 protease expressed in Escherichia coli BL21 lambda (DE3) cells using Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr as substrate preincubated for 15 mins followed by substrate addition and measured for 15 mins by FRET assay";"B";"BAO_0000219";"cell-based format";"dengue virus type 2";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL4619777";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";""
"CHEMBL1422185";"";"None";"323.31";"0";"2.40";"SID49645175";"CN1C(=O)/C(=C/c2cccc([N+](=O)[O-])c2)C(=O)N1c1ccccc1";"IC50";"";"26250.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1794550";"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1578299";"";"None";"327.25";"0";"1.60";"SID26671681";"O=C1NC(=O)C(=Cc2ccc(-c3ccccc3[N+](=O)[O-])o2)C(=O)N1";"IC50";"";"17830.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1794550";"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1558051";"";"None";"309.32";"0";"3.05";"SID47200535";"COc1ccc(/C=C2\C(=O)ON=C2c2ccccc2)cc1OC";"IC50";"";"95440.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1794550";"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL4450411";"";"None";"490.48";"1";"6.12";"Page no 434, R18C1";"O=C(O)c1cc2sc(NC(=O)c3ccccc3Sc3ccc(C(F)(F)F)cc3)nc2cc1O";"IC50";"'='";"12300.0";"nM";"4.91";"";"";"UO_0000065";"10.01";"0.20";"-1.21";"4.93";"0";"CHEMBL4398294";"Inhibition of GST-tagged DENV3 NS2B-NS3 serine protease expressed in Escherichia coli BL21Gold(DE3) using Boc-Gly-Arg-Arg-7-amino-4-methylcoumarin as substrate measured after 10 mins by fluorometric assay";"B";"BAO_0000019";"assay format";"dengue virus type 3";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL4396891";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";""
"CHEMBL1698859";"";"None";"324.38";"1";"5.28";"SID89852444";"O=C1C(O)=CC(=C(c2ccccc2)c2ccccc2)c2ccccc21";"IC50";"'>'";"100000.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1794550";"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL305978";"";"None";"262.27";"0";"4.15";"SID3713011";"c1coc(-c2nc3ccccc3nc2-c2ccco2)c1";"IC50";"'>'";"100000.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1794550";"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL512216";"";"None";"271.28";"0";"0.94";"SID22401305";"Cn1c(=O)c2[nH]c(-c3ccccc3)c(O)c2n(C)c1=O";"IC50";"";"18500.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1794550";"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1374578";"";"None";"413.84";"1";"5.33";"SID26728545";"O=C(O)c1ccccc1C(=O)c1ccc(Sc2ccc(Cl)cc2)c([N+](=O)[O-])c1";"IC50";"";"35090.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1794550";"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1547715";"";"None";"266.26";"0";"1.59";"SID26666179";"O=C1NC(=O)C(=Cc2ccc3ccccc3c2)C(=O)N1";"IC50";"";"50800.0";"nM";"";"";"active";"UO_0000065";"";"";"";"";"0";"CHEMBL1794550";"PUBCHEM_BIOASSAY: Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588708, AID588742]";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
